date_time,date,time,d_y,d_m,d_d,t_h,pressure,precipitation,solar_radiation,temperature,wind_speed,humidity,clouds,energy
01.06.2018 00:00,2018-06-01,00:00:00,2018,6,1,0,707.53308,0.0,0.0,14.8,1.21,66.0,2.0,0.0
01.06.2018 01:00,2018-06-01,01:00:00,2018,6,1,1,707.53308,0.0,0.0,15.3,1.53,64.0,5.0,0.0
01.06.2018 02:00,2018-06-01,02:00:00,2018,6,1,2,707.30807,0.0,0.0,14.8,1.22,65.0,14.0,0.0
01.06.2018 03:00,2018-06-01,03:00:00,2018,6,1,3,707.45808,0.0,0.0,14.4,0.41,67.0,14.0,0.0
01.06.2018 04:00,2018-06-01,04:00:00,2018,6,1,4,707.45808,0.0,0.0,13.8,0.36,69.0,7.0,0.0
01.06.2018 05:00,2018-06-01,05:00:00,2018,6,1,5,707.23306,0.0,1.0,12.0,0.42,78.0,15.0,4.37593
01.06.2018 06:00,2018-06-01,06:00:00,2018,6,1,6,707.60809,0.0,67.0,13.0,0.28,78.0,19.0,271.31346
01.06.2018 07:00,2018-06-01,07:00:00,2018,6,1,7,708.05813,0.0,219.0,15.2,0.36,70.0,21.0,868.66334
01.06.2018 08:00,2018-06-01,08:00:00,2018,6,1,8,708.50816,0.0,387.0,17.7,0.61,59.0,16.0,1554.74169
01.06.2018 09:00,2018-06-01,09:00:00,2018,6,1,9,708.65818,0.0,583.0,20.0,1.2,51.0,20.0,2259.7981
01.06.2018 10:00,2018-06-01,10:00:00,2018,6,1,10,708.50816,0.0,745.0,21.5,1.6,47.0,76.0,2436.0062
01.06.2018 11:00,2018-06-01,11:00:00,2018,6,1,11,708.73318,0.1,788.0,22.0,2.93,47.0,57.0,2831.91427
01.06.2018 12:00,2018-06-01,12:00:00,2018,6,1,12,708.58317,0.0,863.0,23.1,3.26,43.0,39.0,2946.23197
01.06.2018 13:00,2018-06-01,13:00:00,2018,6,1,13,707.90812,0.0,809.0,23.6,3.45,42.0,35.0,2791.45632
01.06.2018 14:00,2018-06-01,14:00:00,2018,6,1,14,707.60809,0.0,701.0,23.9,3.32,41.0,39.0,2506.12814
01.06.2018 15:00,2018-06-01,15:00:00,2018,6,1,15,707.23306,0.0,544.0,23.8,3.31,40.0,37.0,1791.5235
01.06.2018 16:00,2018-06-01,16:00:00,2018,6,1,16,706.78302,0.2,504.0,24.3,3.02,37.0,22.0,1892.16271
01.06.2018 17:00,2018-06-01,17:00:00,2018,6,1,17,706.558,0.0,349.0,23.4,3.47,40.0,32.0,1160.98446
01.06.2018 18:00,2018-06-01,18:00:00,2018,6,1,18,706.558,0.0,231.0,22.7,2.79,40.0,37.0,777.84195
01.06.2018 19:00,2018-06-01,19:00:00,2018,6,1,19,706.70802,0.0,121.0,20.8,1.41,47.0,27.0,452.57767
01.06.2018 20:00,2018-06-01,20:00:00,2018,6,1,20,706.78302,0.0,11.0,19.2,0.41,56.0,26.0,42.95684
01.06.2018 21:00,2018-06-01,21:00:00,2018,6,1,21,706.78302,0.0,0.0,17.0,1.14,70.0,30.0,0.0
01.06.2018 22:00,2018-06-01,22:00:00,2018,6,1,22,707.53308,0.0,0.0,16.4,0.99,61.0,46.0,0.0
01.06.2018 23:00,2018-06-01,23:00:00,2018,6,1,23,707.30807,0.0,0.0,16.1,1.39,62.0,39.0,0.0
02.06.2018 00:00,2018-06-02,00:00:00,2018,6,2,0,707.15805,0.0,0.0,15.9,2.14,65.0,38.0,0.0
02.06.2018 01:00,2018-06-02,01:00:00,2018,6,2,1,707.08305,0.0,0.0,15.8,2.48,67.0,31.0,0.0
02.06.2018 02:00,2018-06-02,02:00:00,2018,6,2,2,706.93304,0.0,0.0,15.4,2.97,71.0,41.0,0.0
02.06.2018 03:00,2018-06-02,03:00:00,2018,6,2,3,706.70802,1.2,0.0,14.2,3.28,82.0,37.0,0.0
02.06.2018 04:00,2018-06-02,04:00:00,2018,6,2,4,706.78302,2.4,0.0,13.9,3.44,87.0,39.0,0.0
02.06.2018 05:00,2018-06-02,05:00:00,2018,6,2,5,707.00804,2.6,0.0,13.9,3.14,87.0,33.0,0.0
02.06.2018 06:00,2018-06-02,06:00:00,2018,6,2,6,707.15805,1.2,37.0,13.9,3.06,87.0,36.0,142.33451
02.06.2018 07:00,2018-06-02,07:00:00,2018,6,2,7,707.30807,0.6,175.0,14.5,2.62,87.0,36.0,746.62081
02.06.2018 08:00,2018-06-02,08:00:00,2018,6,2,8,707.45808,0.3,307.0,15.9,2.39,79.0,47.0,1373.56253
02.06.2018 09:00,2018-06-02,09:00:00,2018,6,2,9,707.83311,0.2,437.0,17.6,2.2,68.0,38.0,1891.63768
02.06.2018 10:00,2018-06-02,10:00:00,2018,6,2,10,708.28315,0.0,557.0,19.4,1.22,59.0,45.0,2193.43526
02.06.2018 11:00,2018-06-02,11:00:00,2018,6,2,11,707.98312,0.0,713.0,20.8,1.5,50.0,31.0,2452.10211
02.06.2018 12:00,2018-06-02,12:00:00,2018,6,2,12,707.6831,0.0,915.0,22.1,1.84,45.0,29.0,3105.43714
02.06.2018 13:00,2018-06-02,13:00:00,2018,6,2,13,707.45808,0.0,943.0,23.6,1.71,39.0,29.0,3462.28871
02.06.2018 14:00,2018-06-02,14:00:00,2018,6,2,14,706.70802,0.0,865.0,23.5,1.61,39.0,25.0,2986.37864
02.06.2018 15:00,2018-06-02,15:00:00,2018,6,2,15,706.18297,0.0,688.0,23.2,1.22,42.0,35.0,2364.46028
02.06.2018 16:00,2018-06-02,16:00:00,2018,6,2,16,706.25798,0.0,499.0,22.5,3.12,43.0,45.0,1939.96494
02.06.2018 17:00,2018-06-02,17:00:00,2018,6,2,17,706.25798,0.7,293.0,20.6,4.47,49.0,59.0,1148.8908
02.06.2018 18:00,2018-06-02,18:00:00,2018,6,2,18,706.10797,0.8,146.0,17.6,3.45,74.0,29.0,566.65164
02.06.2018 19:00,2018-06-02,19:00:00,2018,6,2,19,706.483,0.0,105.0,17.0,1.8,74.0,44.0,475.57879
02.06.2018 20:00,2018-06-02,20:00:00,2018,6,2,20,706.40799,0.4,8.0,16.7,1.1,76.0,58.0,34.72474
02.06.2018 21:00,2018-06-02,21:00:00,2018,6,2,21,706.63301,0.4,0.0,15.2,1.03,84.0,51.0,0.0
02.06.2018 22:00,2018-06-02,22:00:00,2018,6,2,22,706.558,0.0,0.0,14.4,0.51,87.0,35.0,0.0
02.06.2018 23:00,2018-06-02,23:00:00,2018,6,2,23,707.00804,0.0,0.0,14.8,1.14,83.0,23.0,0.0
03.06.2018 00:00,2018-06-03,00:00:00,2018,6,3,0,706.70802,0.0,0.0,14.8,1.4,83.0,21.0,0.0
03.06.2018 01:00,2018-06-03,01:00:00,2018,6,3,1,706.25798,0.0,0.0,13.7,1.14,88.0,33.0,0.0
03.06.2018 02:00,2018-06-03,02:00:00,2018,6,3,2,705.95796,0.0,0.0,12.8,1.04,89.0,32.0,0.0
03.06.2018 03:00,2018-06-03,03:00:00,2018,6,3,3,705.73294,0.0,0.0,12.2,0.63,90.0,20.0,0.0
03.06.2018 04:00,2018-06-03,04:00:00,2018,6,3,4,705.80794,0.0,0.0,12.8,0.95,89.0,11.0,0.0
03.06.2018 05:00,2018-06-03,05:00:00,2018,6,3,5,705.73294,0.0,1.0,12.5,1.2,91.0,8.0,4.29199
03.06.2018 06:00,2018-06-03,06:00:00,2018,6,3,6,705.80794,0.0,53.0,13.5,0.89,91.0,14.0,213.19035
03.06.2018 07:00,2018-06-03,07:00:00,2018,6,3,7,706.10797,0.0,223.0,15.1,1.17,84.0,13.0,887.99743
03.06.2018 08:00,2018-06-03,08:00:00,2018,6,3,8,706.25798,0.0,416.0,17.1,1.61,74.0,21.0,1634.89471
03.06.2018 09:00,2018-06-03,09:00:00,2018,6,3,9,706.483,0.0,597.0,19.3,1.98,64.0,23.0,2309.06596
03.06.2018 10:00,2018-06-03,10:00:00,2018,6,3,10,706.483,0.0,713.0,20.7,2.56,59.0,30.0,3000.67245
03.06.2018 11:00,2018-06-03,11:00:00,2018,6,3,11,706.40799,0.0,840.0,22.2,2.88,53.0,31.0,3058.18277
03.06.2018 12:00,2018-06-03,12:00:00,2018,6,3,12,705.95796,0.0,852.0,22.7,3.36,52.0,26.0,3379.78044
03.06.2018 13:00,2018-06-03,13:00:00,2018,6,3,13,705.73294,0.1,742.0,23.1,4.05,50.0,25.0,2626.90671
03.06.2018 14:00,2018-06-03,14:00:00,2018,6,3,14,705.65793,0.0,735.0,23.8,4.6,45.0,32.0,2488.9799
03.06.2018 15:00,2018-06-03,15:00:00,2018,6,3,15,705.05788,0.0,535.0,23.1,4.83,43.0,17.0,2006.6297
03.06.2018 16:00,2018-06-03,16:00:00,2018,6,3,16,705.05788,0.0,519.0,23.6,5.08,39.0,21.0,2005.34218
03.06.2018 17:00,2018-06-03,17:00:00,2018,6,3,17,704.60784,0.0,348.0,23.2,5.04,39.0,17.0,1343.46737
03.06.2018 18:00,2018-06-03,18:00:00,2018,6,3,18,704.83286,0.0,266.0,22.7,4.22,40.0,25.0,1020.55968
03.06.2018 19:00,2018-06-03,19:00:00,2018,6,3,19,704.83286,0.0,111.0,21.4,3.06,43.0,18.0,383.62887
03.06.2018 20:00,2018-06-03,20:00:00,2018,6,3,20,704.98288,0.0,14.0,20.0,2.42,49.0,22.0,49.12171
03.06.2018 21:00,2018-06-03,21:00:00,2018,6,3,21,705.2829,0.0,0.0,18.2,2.33,58.0,41.0,0.0
03.06.2018 22:00,2018-06-03,22:00:00,2018,6,3,22,705.13289,0.0,0.0,16.9,2.15,68.0,56.0,0.0
03.06.2018 23:00,2018-06-03,23:00:00,2018,6,3,23,705.05788,0.0,0.0,16.7,2.01,69.0,52.0,0.0
04.06.2018 00:00,2018-06-04,00:00:00,2018,6,4,0,704.75786,0.0,0.0,16.2,2.14,71.0,43.0,0.0
04.06.2018 01:00,2018-06-04,01:00:00,2018,6,4,1,704.45783,0.0,0.0,15.1,2.14,76.0,26.0,0.0
04.06.2018 02:00,2018-06-04,02:00:00,2018,6,4,2,704.15781,0.0,0.0,13.7,2.16,79.0,11.0,0.0
04.06.2018 03:00,2018-06-04,03:00:00,2018,6,4,3,703.93279,0.0,0.0,13.0,2.11,82.0,13.0,0.0
04.06.2018 04:00,2018-06-04,04:00:00,2018,6,4,4,704.0828,0.0,0.0,12.9,1.97,83.0,24.0,0.0
04.06.2018 05:00,2018-06-04,05:00:00,2018,6,4,5,704.23281,0.0,1.0,12.7,1.79,85.0,28.0,4.20339
04.06.2018 06:00,2018-06-04,06:00:00,2018,6,4,6,704.53284,0.0,51.0,13.5,1.5,81.0,24.0,194.60396
04.06.2018 07:00,2018-06-04,07:00:00,2018,6,4,7,704.75786,0.0,205.0,14.4,1.84,78.0,27.0,915.55972
04.06.2018 08:00,2018-06-04,08:00:00,2018,6,4,8,704.98288,0.0,369.0,15.7,1.97,69.0,38.0,1325.38167
04.06.2018 09:00,2018-06-04,09:00:00,2018,6,4,9,705.05788,0.0,474.0,16.6,2.44,64.0,90.0,1967.89644
04.06.2018 10:00,2018-06-04,10:00:00,2018,6,4,10,705.2829,0.0,346.0,17.3,2.9,58.0,96.0,1311.00422
04.06.2018 11:00,2018-06-04,11:00:00,2018,6,4,11,705.35791,0.1,417.0,17.7,3.25,56.0,100.0,1497.57993
04.06.2018 12:00,2018-06-04,12:00:00,2018,6,4,12,705.50792,0.0,474.0,18.5,3.82,53.0,100.0,1922.37955
04.06.2018 13:00,2018-06-04,13:00:00,2018,6,4,13,705.05788,0.0,468.0,18.9,4.03,51.0,100.0,1816.24947
04.06.2018 14:00,2018-06-04,14:00:00,2018,6,4,14,704.68285,0.0,426.0,19.1,3.97,50.0,99.0,1687.24738
04.06.2018 15:00,2018-06-04,15:00:00,2018,6,4,15,704.53284,0.0,438.0,19.5,4.32,47.0,69.0,1755.32473
04.06.2018 16:00,2018-06-04,16:00:00,2018,6,4,16,704.45783,0.0,414.0,19.4,4.55,47.0,100.0,1387.31968
04.06.2018 17:00,2018-06-04,17:00:00,2018,6,4,17,704.30782,0.0,239.0,18.7,4.74,50.0,100.0,904.60247
04.06.2018 18:00,2018-06-04,18:00:00,2018,6,4,18,704.38283,0.0,180.0,18.3,4.74,51.0,87.0,735.8794
04.06.2018 19:00,2018-06-04,19:00:00,2018,6,4,19,704.45783,0.0,75.0,17.3,4.28,55.0,65.0,286.39012
04.06.2018 20:00,2018-06-04,20:00:00,2018,6,4,20,704.45783,0.0,9.0,16.5,3.56,58.0,75.0,32.61105
04.06.2018 21:00,2018-06-04,21:00:00,2018,6,4,21,704.68285,0.0,0.0,15.7,2.98,64.0,78.0,0.0
04.06.2018 22:00,2018-06-04,22:00:00,2018,6,4,22,704.68285,0.0,0.0,15.2,1.75,68.0,56.0,0.0
04.06.2018 23:00,2018-06-04,23:00:00,2018,6,4,23,704.68285,0.0,0.0,14.7,1.75,70.0,53.0,0.0
05.06.2018 00:00,2018-06-05,00:00:00,2018,6,5,0,704.53284,0.0,0.0,14.5,1.62,73.0,70.0,0.0
05.06.2018 01:00,2018-06-05,01:00:00,2018,6,5,1,704.15781,0.0,0.0,13.2,1.34,80.0,65.0,0.0
05.06.2018 02:00,2018-06-05,02:00:00,2018,6,5,2,703.85778,0.0,0.0,12.9,1.42,77.0,97.0,0.0
05.06.2018 03:00,2018-06-05,03:00:00,2018,6,5,3,703.78278,0.0,0.0,12.7,1.58,78.0,100.0,0.0
05.06.2018 04:00,2018-06-05,04:00:00,2018,6,5,4,703.78278,0.0,0.0,12.7,1.51,77.0,100.0,0.0
05.06.2018 05:00,2018-06-05,05:00:00,2018,6,5,5,703.85778,0.0,0.0,12.4,1.51,78.0,100.0,0.0
05.06.2018 06:00,2018-06-05,06:00:00,2018,6,5,6,704.0078,0.0,28.0,12.8,1.22,75.0,100.0,110.8998
05.06.2018 07:00,2018-06-05,07:00:00,2018,6,5,7,704.23281,0.0,132.0,13.5,1.43,71.0,85.0,541.575
05.06.2018 08:00,2018-06-05,08:00:00,2018,6,5,8,704.45783,0.0,312.0,14.5,1.46,63.0,34.0,1194.71109
05.06.2018 09:00,2018-06-05,09:00:00,2018,6,5,9,704.45783,0.1,463.0,15.8,2.0,56.0,56.0,1879.50163
05.06.2018 10:00,2018-06-05,10:00:00,2018,6,5,10,704.53284,0.0,593.0,17.0,1.57,50.0,43.0,2250.36498
05.06.2018 11:00,2018-06-05,11:00:00,2018,6,5,11,704.60784,0.0,662.0,18.2,1.8,43.0,41.0,2330.29906
05.06.2018 12:00,2018-06-05,12:00:00,2018,6,5,12,704.23281,0.0,567.0,18.3,2.02,41.0,69.0,2011.06404
05.06.2018 13:00,2018-06-05,13:00:00,2018,6,5,13,703.85778,0.0,635.0,18.8,2.75,40.0,74.0,2343.33645
05.06.2018 14:00,2018-06-05,14:00:00,2018,6,5,14,703.70777,0.0,647.0,18.8,3.14,41.0,77.0,2078.99896
05.06.2018 15:00,2018-06-05,15:00:00,2018,6,5,15,703.48275,0.0,528.0,18.6,3.61,43.0,73.0,1793.16026
05.06.2018 16:00,2018-06-05,16:00:00,2018,6,5,16,703.55776,0.0,420.0,18.4,3.86,44.0,57.0,1605.6884
05.06.2018 17:00,2018-06-05,17:00:00,2018,6,5,17,703.03272,0.0,245.0,17.3,3.32,50.0,14.0,950.82088
05.06.2018 18:00,2018-06-05,18:00:00,2018,6,5,18,702.95771,0.0,117.0,16.1,3.01,57.0,35.0,411.915
05.06.2018 19:00,2018-06-05,19:00:00,2018,6,5,19,703.63276,0.2,75.0,15.4,3.04,63.0,100.0,276.50516
05.06.2018 20:00,2018-06-05,20:00:00,2018,6,5,20,703.78278,0.4,8.0,15.1,1.58,64.0,52.0,33.40936
05.06.2018 21:00,2018-06-05,21:00:00,2018,6,5,21,704.30782,0.5,0.0,14.7,1.3,70.0,24.0,0.0
05.06.2018 22:00,2018-06-05,22:00:00,2018,6,5,22,703.78278,0.7,0.0,12.5,0.67,81.0,60.0,0.0
05.06.2018 23:00,2018-06-05,23:00:00,2018,6,5,23,703.78278,0.3,0.0,12.2,0.61,84.0,71.0,0.0
06.06.2018 00:00,2018-06-06,00:00:00,2018,6,6,0,703.63276,0.2,0.0,11.9,1.14,86.0,100.0,0.0
06.06.2018 01:00,2018-06-06,01:00:00,2018,6,6,1,703.33274,0.4,0.0,11.9,0.92,88.0,92.0,0.0
06.06.2018 02:00,2018-06-06,02:00:00,2018,6,6,2,703.18273,0.5,0.0,11.5,0.63,88.0,100.0,0.0
06.06.2018 03:00,2018-06-06,03:00:00,2018,6,6,3,703.33274,0.8,0.0,11.6,0.51,91.0,100.0,0.0
06.06.2018 04:00,2018-06-06,04:00:00,2018,6,6,4,703.25773,1.1,0.0,11.7,0.72,91.0,72.0,0.0
06.06.2018 05:00,2018-06-06,05:00:00,2018,6,6,5,703.40775,1.0,0.0,11.8,1.1,89.0,48.0,0.0
06.06.2018 06:00,2018-06-06,06:00:00,2018,6,6,6,703.70777,0.5,24.0,11.9,0.92,89.0,50.0,94.47822
06.06.2018 07:00,2018-06-06,07:00:00,2018,6,6,7,704.23281,0.0,184.0,12.3,0.98,86.0,59.0,745.57293
06.06.2018 08:00,2018-06-06,08:00:00,2018,6,6,8,704.30782,0.0,234.0,13.1,1.2,79.0,55.0,957.60729
06.06.2018 09:00,2018-06-06,09:00:00,2018,6,6,9,704.53284,0.0,325.0,13.9,1.21,75.0,62.0,1289.41887
06.06.2018 10:00,2018-06-06,10:00:00,2018,6,6,10,705.13289,0.0,505.0,16.3,1.81,62.0,61.0,1897.88149
06.06.2018 11:00,2018-06-06,11:00:00,2018,6,6,11,705.35791,0.0,651.0,17.2,2.16,58.0,56.0,2538.90694
06.06.2018 12:00,2018-06-06,12:00:00,2018,6,6,12,705.20789,0.0,698.0,17.9,1.87,54.0,37.0,2440.78004
06.06.2018 13:00,2018-06-06,13:00:00,2018,6,6,13,704.90787,0.0,637.0,18.1,1.14,52.0,38.0,2384.53458
06.06.2018 14:00,2018-06-06,14:00:00,2018,6,6,14,704.75786,0.0,513.0,18.2,1.22,55.0,46.0,2148.32051
06.06.2018 15:00,2018-06-06,15:00:00,2018,6,6,15,705.13289,0.0,632.0,19.7,1.14,50.0,73.0,2150.29919
06.06.2018 16:00,2018-06-06,16:00:00,2018,6,6,16,705.13289,0.0,589.0,20.2,1.5,48.0,41.0,2047.12786
06.06.2018 17:00,2018-06-06,17:00:00,2018,6,6,17,705.20789,0.0,420.0,19.8,1.53,48.0,31.0,1586.32287
06.06.2018 18:00,2018-06-06,18:00:00,2018,6,6,18,705.2829,0.0,272.0,19.0,1.77,53.0,38.0,1026.42158
06.06.2018 19:00,2018-06-06,19:00:00,2018,6,6,19,705.58292,0.0,128.0,18.3,1.2,63.0,18.0,506.75528
06.06.2018 20:00,2018-06-06,20:00:00,2018,6,6,20,706.10797,0.0,16.0,19.0,0.54,52.0,17.0,57.12846
06.06.2018 21:00,2018-06-06,21:00:00,2018,6,6,21,706.40799,0.0,0.0,17.1,0.14,63.0,23.0,0.0
06.06.2018 22:00,2018-06-06,22:00:00,2018,6,6,22,706.93304,0.0,0.0,17.1,1.3,56.0,48.0,0.0
06.06.2018 23:00,2018-06-06,23:00:00,2018,6,6,23,706.78302,0.0,0.0,16.2,1.3,59.0,60.0,0.0
07.06.2018 00:00,2018-06-07,00:00:00,2018,6,7,0,706.558,0.0,0.0,15.3,0.85,64.0,82.0,0.0
07.06.2018 01:00,2018-06-07,01:00:00,2018,6,7,1,706.40799,0.0,0.0,14.9,0.63,66.0,63.0,0.0
07.06.2018 02:00,2018-06-07,02:00:00,2018,6,7,2,705.95796,0.0,0.0,14.0,0.73,69.0,20.0,0.0
07.06.2018 03:00,2018-06-07,03:00:00,2018,6,7,3,706.03296,0.0,0.0,13.3,1.03,75.0,10.0,0.0
07.06.2018 04:00,2018-06-07,04:00:00,2018,6,7,4,706.18297,0.0,0.0,12.8,0.98,78.0,7.0,0.0
07.06.2018 05:00,2018-06-07,05:00:00,2018,6,7,5,706.33299,0.0,1.0,12.4,0.91,81.0,12.0,4.43574
07.06.2018 06:00,2018-06-07,06:00:00,2018,6,7,6,706.63301,0.0,52.0,13.4,0.92,80.0,24.0,210.74166
07.06.2018 07:00,2018-06-07,07:00:00,2018,6,7,7,707.15805,0.0,225.0,14.8,0.6,74.0,25.0,935.81173
07.06.2018 08:00,2018-06-07,08:00:00,2018,6,7,8,707.45808,0.0,400.0,16.7,1.03,65.0,23.0,1503.04963
07.06.2018 09:00,2018-06-07,09:00:00,2018,6,7,9,707.7581,0.0,593.0,18.9,1.71,56.0,21.0,2041.73449
07.06.2018 10:00,2018-06-07,10:00:00,2018,6,7,10,707.6831,0.0,764.0,20.7,2.44,49.0,29.0,2689.80494
07.06.2018 11:00,2018-06-07,11:00:00,2018,6,7,11,707.60809,0.0,872.0,21.9,3.4,46.0,62.0,3012.41222
07.06.2018 12:00,2018-06-07,12:00:00,2018,6,7,12,707.38307,0.0,896.0,22.8,3.89,43.0,100.0,3163.64416
07.06.2018 13:00,2018-06-07,13:00:00,2018,6,7,13,707.00804,0.0,656.0,22.7,3.89,44.0,100.0,2578.11248
07.06.2018 14:00,2018-06-07,14:00:00,2018,6,7,14,706.85803,0.0,699.0,22.5,3.97,45.0,90.0,2565.1769
07.06.2018 15:00,2018-06-07,15:00:00,2018,6,7,15,706.78302,0.0,656.0,22.3,4.14,46.0,76.0,2409.36087
07.06.2018 16:00,2018-06-07,16:00:00,2018,6,7,16,706.78302,0.0,471.0,22.1,4.62,47.0,63.0,1844.02573
07.06.2018 17:00,2018-06-07,17:00:00,2018,6,7,17,706.33299,0.0,375.0,21.4,4.58,49.0,87.0,1559.15547
07.06.2018 18:00,2018-06-07,18:00:00,2018,6,7,18,706.40799,0.0,254.0,20.5,3.94,52.0,86.0,977.02416
07.06.2018 19:00,2018-06-07,19:00:00,2018,6,7,19,706.40799,0.0,91.0,20.0,3.04,51.0,88.0,380.33956
07.06.2018 20:00,2018-06-07,20:00:00,2018,6,7,20,706.40799,0.0,11.0,19.5,2.55,51.0,94.0,40.8713
07.06.2018 21:00,2018-06-07,21:00:00,2018,6,7,21,706.70802,0.0,0.0,18.4,2.06,58.0,86.0,0.0
07.06.2018 22:00,2018-06-07,22:00:00,2018,6,7,22,706.483,0.0,0.0,18.1,2.06,62.0,85.0,0.0
07.06.2018 23:00,2018-06-07,23:00:00,2018,6,7,23,706.03296,0.0,0.0,17.1,1.84,67.0,92.0,0.0
08.06.2018 00:00,2018-06-08,00:00:00,2018,6,8,0,706.10797,0.0,0.0,16.7,2.24,70.0,86.0,0.0
08.06.2018 01:00,2018-06-08,01:00:00,2018,6,8,1,705.73294,0.0,0.0,16.4,2.15,70.0,62.0,0.0
08.06.2018 02:00,2018-06-08,02:00:00,2018,6,8,2,705.13289,0.0,0.0,15.5,1.57,73.0,44.0,0.0
08.06.2018 03:00,2018-06-08,03:00:00,2018,6,8,3,704.90787,0.0,0.0,14.7,1.0,81.0,58.0,0.0
08.06.2018 04:00,2018-06-08,04:00:00,2018,6,8,4,704.90787,0.2,0.0,14.4,1.17,85.0,88.0,0.0
08.06.2018 05:00,2018-06-08,05:00:00,2018,6,8,5,704.83286,0.3,1.0,14.3,1.2,88.0,98.0,4.19392
08.06.2018 06:00,2018-06-08,06:00:00,2018,6,8,6,704.90787,0.2,33.0,14.6,0.85,86.0,100.0,150.79309
08.06.2018 07:00,2018-06-08,07:00:00,2018,6,8,7,704.98288,0.5,89.0,14.7,0.76,86.0,100.0,386.9526
08.06.2018 08:00,2018-06-08,08:00:00,2018,6,8,8,705.13289,0.3,110.0,15.5,1.13,84.0,100.0,429.62068
08.06.2018 09:00,2018-06-08,09:00:00,2018,6,8,9,705.20789,0.2,281.0,16.6,2.4,79.0,100.0,1100.35255
08.06.2018 10:00,2018-06-08,10:00:00,2018,6,8,10,705.2829,0.4,340.0,17.5,2.55,76.0,100.0,1386.9814
08.06.2018 11:00,2018-06-08,11:00:00,2018,6,8,11,705.13289,0.1,307.0,17.9,3.22,71.0,100.0,1266.26781
08.06.2018 12:00,2018-06-08,12:00:00,2018,6,8,12,705.13289,0.0,338.0,18.0,3.93,70.0,100.0,1485.73724
08.06.2018 13:00,2018-06-08,13:00:00,2018,6,8,13,704.83286,0.0,464.0,18.1,4.08,67.0,88.0,1998.51775
08.06.2018 14:00,2018-06-08,14:00:00,2018,6,8,14,704.38283,0.0,648.0,18.4,4.39,66.0,59.0,2455.04071
08.06.2018 15:00,2018-06-08,15:00:00,2018,6,8,15,704.30782,0.0,567.0,19.0,4.6,61.0,100.0,2354.81839
08.06.2018 16:00,2018-06-08,16:00:00,2018,6,8,16,704.45783,0.0,421.0,19.3,3.69,59.0,100.0,1660.77075
08.06.2018 17:00,2018-06-08,17:00:00,2018,6,8,17,704.30782,0.0,219.0,18.2,2.97,64.0,100.0,819.78366
08.06.2018 18:00,2018-06-08,18:00:00,2018,6,8,18,704.45783,0.0,94.0,17.3,2.42,66.0,100.0,408.53364
08.06.2018 19:00,2018-06-08,19:00:00,2018,6,8,19,704.38283,0.0,36.0,16.9,1.84,68.0,71.0,137.88609
08.06.2018 20:00,2018-06-08,20:00:00,2018,6,8,20,704.38283,0.0,10.0,16.4,1.61,70.0,92.0,38.17087
08.06.2018 21:00,2018-06-08,21:00:00,2018,6,8,21,704.83286,0.0,0.0,16.3,1.3,72.0,83.0,0.0
08.06.2018 22:00,2018-06-08,22:00:00,2018,6,8,22,704.75786,0.0,0.0,15.1,1.41,81.0,57.0,0.0
08.06.2018 23:00,2018-06-08,23:00:00,2018,6,8,23,704.60784,0.0,0.0,14.6,0.78,83.0,48.0,0.0
09.06.2018 00:00,2018-06-09,00:00:00,2018,6,9,0,704.23281,0.0,0.0,13.8,0.22,86.0,27.0,0.0
09.06.2018 01:00,2018-06-09,01:00:00,2018,6,9,1,704.15781,0.0,0.0,14.9,0.72,79.0,28.0,0.0
09.06.2018 02:00,2018-06-09,02:00:00,2018,6,9,2,703.70777,0.0,0.0,14.0,0.92,79.0,29.0,0.0
09.06.2018 03:00,2018-06-09,03:00:00,2018,6,9,3,703.63276,0.0,0.0,13.6,0.92,82.0,23.0,0.0
09.06.2018 04:00,2018-06-09,04:00:00,2018,6,9,4,703.63276,0.0,0.0,13.4,0.81,83.0,37.0,0.0
09.06.2018 05:00,2018-06-09,05:00:00,2018,6,9,5,703.48275,0.0,1.0,12.3,0.72,87.0,42.0,4.166
09.06.2018 06:00,2018-06-09,06:00:00,2018,6,9,6,703.78278,0.0,62.0,12.8,0.54,89.0,49.0,256.31875
09.06.2018 07:00,2018-06-09,07:00:00,2018,6,9,7,704.0828,0.1,190.0,14.0,0.32,82.0,64.0,740.40465
09.06.2018 08:00,2018-06-09,08:00:00,2018,6,9,8,704.30782,0.1,311.0,15.6,1.65,73.0,61.0,1193.49436
09.06.2018 09:00,2018-06-09,09:00:00,2018,6,9,9,704.60784,0.3,375.0,17.2,2.5,68.0,54.0,1548.05722
09.06.2018 10:00,2018-06-09,10:00:00,2018,6,9,10,704.68285,0.2,526.0,17.6,2.2,65.0,34.0,2149.48125
09.06.2018 11:00,2018-06-09,11:00:00,2018,6,9,11,704.83286,0.0,693.0,18.7,3.04,58.0,63.0,2842.23284
09.06.2018 12:00,2018-06-09,12:00:00,2018,6,9,12,704.75786,0.0,660.0,19.1,3.86,57.0,75.0,2515.97773
09.06.2018 13:00,2018-06-09,13:00:00,2018,6,9,13,704.38283,0.0,650.0,19.3,4.09,54.0,46.0,2420.55573
09.06.2018 14:00,2018-06-09,14:00:00,2018,6,9,14,704.15781,0.0,555.0,19.2,3.83,54.0,72.0,2228.91729
09.06.2018 15:00,2018-06-09,15:00:00,2018,6,9,15,704.0828,0.0,443.0,18.3,4.11,56.0,64.0,1690.51685
